cust_code,customer_name,doc_date,total_amount
PC-0129,บริษัท จักรพรรดิ์แอร์ จำกัด,2023-07-06,2730.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-06,4750.00
นน-330,ART FIBER,2023-07-06,950.00
นน-65,กาญจนาอะไหล่แอร์,2023-07-06,1200.00
กท-43,นิวสยามแอร์,2023-07-06,13908.16
นน-157,พฤธาแอร์,2023-07-06,950.00
นน-134,บริษัท  แสงทอง  ออโต้พาร์ทเวิลด์ จำกัด สำนักงานใหญ่,2023-07-06,2000.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-06,3800.00
PC-0248,คุณ ศราวุธ  สุขเสมอ  (นิวัฒน์ แอร์ไดนาโม),2023-07-06,4200.00
PC-0230,บริษัท เอพี ออโต้เซอร์วิส จำกัด (สาขา 00001),2023-07-07,6500.00
PC-0129,บริษัท จักรพรรดิ์แอร์ จำกัด,2023-07-25,2130.00
PC-0176,อู่ชัยเซอร์วิส คลินิกรถยนต์ ,2023-07-27,0
นน-13,ธนกฤตแอร์,2023-07-07,850.00
สป-08,SKP ออโต้แอร์,2023-07-07,8360.00
PC-0273,ปิยะไดนาโม,2023-07-25,2600.00
151,สด,2023-07-07,7000.00
PC-0211,บริษัท พงษ์ภัทร เอนเตอร์ไพรส์ จำกัด (สำนักงานใหญ่),2023-07-07,7840.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,1550.00
PC-0243,ร้าน สองสหาย,2023-07-07,4700.00
นน-01,ต.เจริญ แอร์ แอนด์ ซาวด์,2023-07-07,6000.00
นน-278,หนุ่มไดนาโม แอร์ (วัดกู้),2023-07-07,1450.00
นน-13,ธนกฤตแอร์,2023-07-07,1680.00
สป-08,SKP ออโต้แอร์,2023-07-07,6100.00
นน-135,ต้นเชอร์วิส,2023-07-07,2400.00
ปท-01,ศ.เครื่องเย็น,2023-07-07,4450.00
PC-0178,เน็ก ประดับยนต์,2023-07-07,850.00
นน-231,เจ.เอส.แอร์ (เมืองทอง),2023-07-07,3850.00
นน-231,เจ.เอส.แอร์ (เมืองทอง),2023-07-07,14240.00
จท-37,เม้งแอร์ #2,2023-07-07,7250.00
นน-47,บริษัท พระราม 5 อะไหล่ จำกัด (ฮอนด้า),2023-07-07,650.00
PC-099,อู่ ณัฐเจริญยนต์ ( ปิ่นทองเก่า),2023-07-07,1900.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,1000.00
PC-0199,ร้านอะไหล่ สิริถาวร แอร์ & ซาวด์ (คุณโต ),2023-07-07,21200.00
นน-206,Bank Air ,2023-07-07,1250.00
นน-01,ต.เจริญ แอร์ แอนด์ ซาวด์,2023-07-07,2300.00
นน-186,ร้าน กฤษณะ,2023-07-07,2400.00
PC-0176,อู่ชัยเซอร์วิส คลินิกรถยนต์ ,2023-07-07,1650.00
นน-32,ต้อย ไดนาโม,2023-07-07,2600.00
นน-322,ช่างประทีป งามวงศ์วาน,2023-07-07,790.00
นน-122,ร้าน ช่างโรจน์,2023-07-07,1300.00
MAI-0145,GT AIR ,2023-07-07,5500.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,350.00
PC-0256,อู่ ช่างนนท์ (อนนท์),2023-07-07,2200.00
PC-0222,K. สุภาพ  เจริญสว่าง (ช่างภาพ),2023-07-07,1350.00
จท-37,เม้งแอร์ #2,2023-07-07,6400.00
MAI-0132,ร้าน พอเพียงโช้คอัพ,2023-07-07,2450.00
นน-130,เค เอส คูลลิ่ง,2023-07-07,450.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,1300.00
กท-198,อู่ PKY autoservice ,2023-07-07,1760.00
151,สด,2023-07-07,3700.00
นน-122,ร้าน ช่างโรจน์,2023-07-07,2900.00
PC-0202,อู่ช่างหลง เซอร์วิส,2023-07-07,350.00
MAEW.18,สมพรไดนาโม (พี่ตุ๊),2023-07-07,8150.00
MAI-0145,GT AIR ,2023-07-07,4800.00
PC-0148,บริษัท เบญจมาศ จำกัด,2023-07-07,520.00
พม-05,วีเอส.ออโต้แก๊ส (VS.AUTOGAS),2023-07-07,2300.00
นน-245,บริษัท บีเอ็ม ออโต้ เซอร์วิส จำกัด (สำนักงานใหญ่),2023-07-07,2950.00
นน-202,Car Auto Severice ,2023-07-07,1250.00
นน-117,มิตรสัมพันธ์,2023-07-07,13550.00
PC-0195,คุณฟู ,2023-07-07,2300.00
นน-246,สมคิดออโต้แอร์ ,2023-07-07,3300.00
PC-099,อู่ ณัฐเจริญยนต์ ( ปิ่นทองเก่า),2023-07-07,1300.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,3450.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,1400.00
นน-291,นครหลวง อิเลคทริค,2023-07-07,1500.00
151,สด,2023-07-07,2150.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,850.00
PC-299,ร้าน เบิ้มออโต้แอร์,2023-07-07,1200.00
PC-0215,ร้าน จารุวรรณ แอร์ เซอร์วิส,2023-07-07,2950.00
PC-0189,AOF mody Garage,2023-07-07,6800.00
นน-13,ธนกฤตแอร์,2023-07-07,650.00
นน-13,ธนกฤตแอร์,2023-07-07,2600.00
นน-202,Car Auto Severice ,2023-07-07,1800.00
นน-47,บริษัท พระราม 5 อะไหล่ จำกัด (ฮอนด้า),2023-07-07,350.00
ลพ-01,บริษัทแอร์ คาร์ ช็อป วีไอพี จำกัด,2023-07-07,11230.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,2000.00
151,สด,2023-07-07,7960.00
นน-232,ร้านวิรัตน์ (บางกร่าง),2023-07-07,1200.00
MAI-0145,GT AIR ,2023-07-07,2400.00
PC-0107,คุณ กอบกิจ คงเดชศักดา (สามแอร์ & ไดนาโม),2023-07-07,1600.00
นน-320,ช่างเขียว,2023-07-07,2000.00
นน-278,หนุ่มไดนาโม แอร์ (วัดกู้),2023-07-07,785.00
MAI-0140,บริษัท สตาร์แอร์ซาวด์ ตลิ่งชัน จำกัด สำนักงานใหญ่,2023-07-07,7300.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,3800.00
151,สด,2023-07-07,1200.00
นน-241,S.K.Cooling,2023-07-07,3200.00
กท-174,บุศราคัม,2023-07-07,2700.00
151,สด,2023-07-07,3620.00
PC-0265,อู่ สมบูรณ์ออโต้,2023-07-07,2150.00
MAI-0162,ร้าน สเปคออโต้แอร์ 3 ,2023-07-07,850.00
นน-304,OSV. Hybrid Car,2023-07-07,2700.00
นน-157,พฤธาแอร์,2023-07-07,1300.00
นน-158,กิจเจริญออโต้แอร์ (รัตนา),2023-07-07,450.00
นน-130,เค เอส คูลลิ่ง,2023-07-07,1700.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,650.00
กท-147,หรั่งเซอร์วิส,2023-07-07,1200.00
PC-0348,เอ็น.เค. ออโต้แอร์,2023-07-07,1000.00
PC-0115,ร้าน จิระออโต้แอร์,2023-07-07,13500.00
พม-05,วีเอส.ออโต้แก๊ส (VS.AUTOGAS),2023-07-07,2400.00
PC-303,ร้านเกรียงไกร พาร์ทซัพพลาย (คุณอัญชลี),2023-07-07,12840.00
151,สด,2023-07-07,1500.00
นน-194,มิตรถาวร,2023-07-07,1000.00
นน-240,S.ONE,2023-07-07,2250.00
นน-01,ต.เจริญ แอร์ แอนด์ ซาวด์,2023-07-07,480.00
ปท-15,อู่วอลโว่ (วัดสะพานสูง),2023-07-07,7250.00
นน-22,โชคเจริญมอเตอร์,2023-07-07,13350.00
151,สด,2023-07-07,3500.00
นน-117,มิตรสัมพันธ์,2023-07-07,1420.00
นน-117,มิตรสัมพันธ์,2023-07-07,1500.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,8100.00
151,สด,2023-07-07,5000.00
MAI-0060,ร้าน ศิริชัย ออโต้แอร์,2023-07-07,2000.00
นน-232,ร้านวิรัตน์ (บางกร่าง),2023-07-07,7500.00
MAEW.27,PP.CAR AUDIO,2023-07-07,500.00
PC-0199,ร้านอะไหล่ สิริถาวร แอร์ & ซาวด์ (คุณโต ),2023-07-07,800.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,1150.00
กท-172,GGP AUTO SERVICE (บอล),2023-07-07,1200.00
นน-209,พี่หลอ,2023-07-07,5700.00
นน-157,พฤธาแอร์,2023-07-07,1600.00
PC-0291,บริษัท สมเจริญชัยเซอร์วิส จำกัด,2023-07-07,2140.00
กท-116,มีชัย ออโต้แอร์,2023-07-07,900.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,2550.00
151,สด,2023-07-07,3600.00
PC-0148,บริษัท เบญจมาศ จำกัด,2023-07-07,750.00
PC-043,บริษัท แอดวานซ์ไฟเบอร์ จำกัด (สำนักงานใหญ่),2023-07-07,1500.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2023-07-07,670.00
PC-0187,บริษัท วิธานออโต้พาร์ท จำกัด (สำนักงานใหญ่),2023-07-07,2150.00
PC-0187,บริษัท วิธานออโต้พาร์ท จำกัด (สำนักงานใหญ่),2023-07-07,490.00
PC-299,ร้าน เบิ้มออโต้แอร์,2023-07-07,850.00
นน-331,บริษัท เอส เค ดี ออโต้ จำกัด (สำนักงานใหญ่,2023-07-07,2500.00
นน-41,กอยิ่งเจริญ,2023-07-07,650.00
นน-256,R & W ออโต้คาร์,2023-07-07,900.00
นน-43,เล็กเซอร์วิส,2023-07-07,150.00
นน-156,อู่ณัฐ,2023-07-07,2200.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-07-07,1100.00
นน-230,เก่ง ซ.สามัคคี,2023-07-07,8150.00
นน-230,เก่ง ซ.สามัคคี,2023-07-07,3150.00
PC-0107,คุณ กอบกิจ คงเดชศักดา (สามแอร์ & ไดนาโม),2023-07-07,7390.00
กท-138,ช่างวิเชียร ประชาชื่นซอย 4,2023-07-07,3720.00
นน-304,OSV. Hybrid Car,2023-07-07,2500.00
กท-43,นิวสยามแอร์,2023-07-07,1404.64
นน-244,หจก.รุ่งเจริญทรัพย์มอเตอร์ (R-moter),2023-07-07,100.00
ปท-01,ศ.เครื่องเย็น,2023-07-06,4090.00
นน-281,ห้างหุ้นส่วนจำกัด ประชัน ออโต้ เซอร์วิส,2023-07-05,14000.00
นน-345,หจก. ตี๋เล็ก ออโต้เซอร์วิส,2023-07-05,850.00
นน-345,หจก. ตี๋เล็ก ออโต้เซอร์วิส,2023-07-05,4250.00
PC-0300,ART Service,2023-07-08,1200.00
นน-68,ท.การช่าง,2023-07-08,1900.00
นน-157,พฤธาแอร์,2023-07-08,450.00
MAI-0145,GT AIR ,2023-07-06,6400.00
นน-230,เก่ง ซ.สามัคคี,2023-04-26,12400.00
นน-390,ร้าน คณะยนต์  (ใต้ทางด่วนงามวงศ์วาน),2023-07-08,270.00
MAI-0005,บริษัท สตาร์แอร์ซาวน์ จำกัด (สาขา ลาดพร้าว71),2023-07-08,6450.00
กท-185,ช่างอำพล โฟล์ค วิภาวดี,2023-07-08,11000.00
PC-0189,AOF mody Garage,2023-07-08,2400.00
นน-13,ธนกฤตแอร์,2023-07-08,3380.00
นน-251,อู่เชิดศักดิ์ (ปู),2023-07-08,5600.00
151,สด,2023-07-08,9690.00
นน-246,สมคิดออโต้แอร์ ,2023-07-08,5500.00
151,สด,2023-07-08,1250.00
รน-02,ร้าน ตุ่มแอร์ (PB พาร์ท),2023-07-08,4130.00
นน-23,เอ็กซ์เปอร์ต ออโต็ เซลส์ แอนด์ เซอร์วิส,2023-07-08,3500.00
MAI-0140,บริษัท สตาร์แอร์ซาวด์ ตลิ่งชัน จำกัด สำนักงานใหญ่,2023-07-08,2350.00
นน-122,ร้าน ช่างโรจน์,2023-07-08,1000.00
นน-54,กรณ์แอร์,2023-07-08,6680.00
ปท-01,ศ.เครื่องเย็น,2023-07-08,1900.00
พท-04,ร้าน ก้าวเจริญไดนาโม แอร์,2023-07-07,6030.00
ช-69,รุ่งเจริญไดนาโมแอร์,2023-07-08,6400.00
นน-23,เอ็กซ์เปอร์ต ออโต็ เซลส์ แอนด์ เซอร์วิส,2023-07-08,2250.00
MAI-0099,ร้าน เอส.เอส.ซัพพลาย ปราณบุรี,2023-07-07,29650.00
นน-281,ห้างหุ้นส่วนจำกัด ประชัน ออโต้ เซอร์วิส,2023-07-08,11500.00
